key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,identifier,facts,relations,isInCluster,datasetName,recordedBy,identifiedBy,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier.1,http...unknown.org.nick,verbatimEventDate,verbatimLocality,gbifID,collectionCode,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http...unknown.org.captive,identificationID,name,sex,lifeStage,infraspecificEpithet,occurrenceRemarks,identificationRemarks,informationWithheld,recordedByIDs.type,recordedByIDs.value,identifiedByIDs.type,identifiedByIDs.value,gadm,institutionID,county,eventRemarks,taxonRemarks,vernacularName,organismRemarks,collectionID,individualCount,elevation,typeStatus,combinationAuthors,verbatimScientificName,municipality,locality,combinationYear,http...unknown.org.canonicalName,verbatimLabel,http...unknown.org.recordID,rights,http...unknown.org.recordEnteredBy,higherClassification,institutionKey,georeferencedBy,georeferenceVerificationStatus,startDayOfYear,accessRights,georeferenceProtocol,georeferenceSources,collectionKey,preparations,verbatimElevation,otherCatalogNumbers,projectId,elevationAccuracy,depth,depthAccuracy,datasetID,samplingProtocol,habitat,dynamicProperties,namePublishedInYear,language,type,nameAccordingTo,verbatimCoordinateSystem,locationID,ownerInstitutionCode,bibliographicCitation,parentNameUsage,recordNumber,associatedTaxa,fieldNumber,fieldNotes,georeferenceRemarks,establishmentMeans,higherGeography,nomenclaturalCode,endDayOfYear,acceptedNameUsage,identificationQualifier,programmeAcronym,georeferencedDate,footprintWKT,networkKeys,subfamily,disposition,coordinatePrecision,typifiedName,higherGeographyID,source,locationRemarks,verbatimTaxonRank,taxonConceptID,associatedSequences,earliestAgeOrLowestStage,associatedReferences,formation,lithostratigraphicTerms,previousIdentifications,group,member,identificationReferences
3902818476,"Pleocoma dubitabilis Davis, 1935",45.521104,-123.211053,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-11-07T12:47:37.640+00:00,2023-11-08T05:48:32.447+00:00,408,HUMAN_OBSERVATION,PRESENT,9585774,1,54,216,1470,5841,1073184,9585774,9585774,"Pleocoma dubitabilis Davis, 1935",Animalia,Arthropoda,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,Pleocoma,dubitabilis,SPECIES,ACCEPTED,NE,2022-08-13T02:52:29,27158,NORTH_AMERICA,Oregon,2020,10,15,2020-10-15T13:06:54,2023-01-24T08:59:52.000+00:00,2023-11-08T05:48:32.447+00:00,https://www.inaturalist.org/observations/123910477,http://creativecommons.org/licenses/by-nc/4.0/legalcode,123910477,none,none,FALSE,iNaturalist research-grade observations,Zev D.,Zev D.,WGS84,Insecta,US,none,none,United States of America,Zev D.,123910477,inkadillo,2020-10-15 13:06:54-07:00,"Washington County, US-OR, US",3902818476,Observations,https://www.inaturalist.org/observations/123910477,993219,123910477,iNaturalist,13:06:54-07:00,wild,288050026,"Pleocoma dubitabilis Davis, 1935",NA,Adult,NA,@ an elevation of 600ft,NA,Coordinate uncertainty increased to 27158m at the request of the observer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3109181420,"Pleocoma shastensis Van Dyke, 1933",41.356319,-121.672386,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-11-07T12:47:37.640+00:00,2023-11-08T06:50:03.405+00:00,408,HUMAN_OBSERVATION,PRESENT,6968748,1,54,216,1470,5841,1073184,6968748,6968748,"Pleocoma shastensis Van Dyke, 1933",Animalia,Arthropoda,Coleoptera,Pleocomidae,Pleocoma,Pleocoma shastensis,Pleocoma,shastensis,SPECIES,ACCEPTED,NE,2020-10-15T16:24:59,5,NORTH_AMERICA,California,2020,10,10,2020-10-10T13:07:00,2023-07-08T00:13:48.000+00:00,2023-11-08T06:50:03.405+00:00,https://www.inaturalist.org/observations/62255339,http://creativecommons.org/licenses/by-nc/4.0/legalcode,62255339,none,none,FALSE,iNaturalist research-grade observations,Tyanna Michelle,Gene St. Denis,WGS84,Insecta,US,none,none,United States of America,Tyanna Michelle,62255339,tyannasb,2020/10/10 1:07 PM PDT,"Siskiyou County, CA, USA",3109181420,Observations,https://www.inaturalist.org/observations/62255339,516394,62255339,iNaturalist,13:07:00-07:00,wild,136585675,"Pleocoma shastensis Van Dyke, 1933",MALE,Adult,NA,NA,Appearance and locality ! Plus I have collected them just south west of there. Cheers ! Gene St. Denis Sierra Nevada research,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3068078319,Pleocoma dubitabilis dubitabilis,45.575967,-123.258012,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-11-07T12:47:37.640+00:00,2023-11-08T06:49:09.308+00:00,408,HUMAN_OBSERVATION,PRESENT,9493637,1,54,216,1470,5841,1073184,9585774,9493637,Pleocoma dubitabilis dubitabilis,Animalia,Arthropoda,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,Pleocoma,dubitabilis,SUBSPECIES,ACCEPTED,NA,2021-03-21T02:05:35,10,NORTH_AMERICA,Oregon,2020,10,13,2020-10-13T08:22:26,2023-08-06T19:35:32.000+00:00,2023-11-08T06:49:09.308+00:00,https://www.inaturalist.org/observations/62487310,http://creativecommons.org/licenses/by-nc/4.0/legalcode,62487310,none,none,FALSE,iNaturalist research-grade observations,eedrin,Ian Swift,WGS84,Insecta,US,none,none,United States of America,eedrin,62487310,eedrin,Tue Oct 13 2020 08:22:26 GMT-0700 (PDT),"NW Potts Rd, Gales Creek, OR, US",3068078319,Observations,https://www.inaturalist.org/observations/62487310,993221,62487310,iNaturalist,08:22:26-07:00,wild,160569061,Pleocoma dubitabilis dubitabilis,MALE,Adult,dubitabilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3399125513,"Pleocoma dubitabilis leachi Linsley, 1938",44.950243,-122.620216,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-11-07T12:47:37.640+00:00,2023-11-08T06:50:39.627+00:00,408,HUMAN_OBSERVATION,PRESENT,9276250,1,54,216,1470,5841,1073184,9585774,9276250,"Pleocoma dubitabilis leachi Linsley, 1938",Animalia,Arthropoda,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,Pleocoma,dubitabilis,SUBSPECIES,ACCEPTED,NA,2021-03-21T02:03:00,27253,NORTH_AMERICA,Oregon,2020,10,15,2020-10-15T17:03:54,2021-10-18T21:50:11.000+00:00,2023-11-08T06:50:39.627+00:00,https://www.inaturalist.org/observations/62648513,http://creativecommons.org/licenses/by-nc/4.0/legalcode,62648513,none,none,FALSE,iNaturalist research-grade observations,cortes121,Ian Swift,WGS84,Insecta,US,none,none,United States of America,cortes121,62648513,cortes121,2020-10-15T10:03:54-07:00,"Marion County, US-OR, US",3399125513,Observations,https://www.inaturalist.org/observations/62648513,993220,62648513,iNaturalist,17:03:54Z,wild,160568582,"Pleocoma dubitabilis leachi Linsley, 1938",MALE,Adult,leachi,NA,NA,Coordinate uncertainty increased to 27253m at the request of the observer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3067607269,"Pleocoma behrensi LeConte, 1874",37.882703,-122.571608,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-11-07T12:47:37.640+00:00,2023-11-08T05:36:54.561+00:00,408,HUMAN_OBSERVATION,PRESENT,1073216,1,54,216,1470,5841,1073184,1073216,1073216,"Pleocoma behrensi LeConte, 1874",Animalia,Arthropoda,Coleoptera,Pleocomidae,Pleocoma,Pleocoma behrensi,Pleocoma,behrensi,SPECIES,ACCEPTED,NE,2021-03-21T02:02:02,4,NORTH_AMERICA,California,2020,10,17,2020-10-17T16:30:24,2021-03-22T14:14:24.000+00:00,2023-11-08T05:36:54.561+00:00,https://www.inaturalist.org/observations/63140274,http://creativecommons.org/licenses/by-nc/4.0/legalcode,63140274,none,none,FALSE,iNaturalist research-grade observations,Kevin Fistanic,Ian Swift,WGS84,Insecta,US,none,none,United States of America,Kevin Fistanic,63140274,kfistanic,Sat Oct 17 2020 16:30:24 GMT-0700 (PDT),"Mount Tamalpais State Park, Mount Tamalpais, Marin County, Golden Gate National Recreation Area, US-CA, US",3067607269,Observations,https://www.inaturalist.org/observations/63140274,323045,63140274,iNaturalist,16:30:24-07:00,wild,160568388,"Pleocoma behrensi LeConte, 1874",FEMALE,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3399166525,Pleocoma dubitabilis dubitabilis,44.548588,-123.377741,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-11-07T12:47:37.640+00:00,2023-11-08T06:13:31.310+00:00,408,HUMAN_OBSERVATION,PRESENT,9493637,1,54,216,1470,5841,1073184,9585774,9493637,Pleocoma dubitabilis dubitabilis,Animalia,Arthropoda,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,Pleocoma,dubitabilis,SUBSPECIES,ACCEPTED,NA,2021-03-21T02:01:06,8,NORTH_AMERICA,Oregon,2020,10,24,2020-10-24T11:23:12,2021-10-18T12:19:08.000+00:00,2023-11-08T06:13:31.310+00:00,https://www.inaturalist.org/observations/63410621,http://creativecommons.org/licenses/by-nc/4.0/legalcode,63410621,none,none,FALSE,iNaturalist research-grade observations,Kyle Lewis,Ian Swift,WGS84,Insecta,US,none,none,United States of America,Kyle Lewis,63410621,flyfishfresh,2020-10-24 11:23:12 AM PDT,"Philomath, OR 97370, USA",3399166525,Observations,https://www.inaturalist.org/observations/63410621,993221,63410621,iNaturalist,11:23:12-07:00,wild,160568262,Pleocoma dubitabilis dubitabilis,MALE,Adult,dubitabilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2981022755,"Pleocoma dubitabilis Davis, 1935",45.470945,-123.215308,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-11-07T12:47:37.640+00:00,2023-11-08T06:48:40.589+00:00,408,HUMAN_OBSERVATION,PRESENT,9585774,1,54,216,1470,5841,1073184,9585774,9585774,"Pleocoma dubitabilis Davis, 1935",Animalia,Arthropoda,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,Pleocoma,dubitabilis,SPECIES,ACCEPTED,NE,2020-10-31T19:10:33,16,NORTH_AMERICA,Oregon,2020,10,31,2020-10-31T06:54:59,2023-01-25T09:29:19.000+00:00,2023-11-08T06:48:40.589+00:00,https://www.inaturalist.org/observations/63905041,http://creativecommons.org/licenses/by/4.0/legalcode,63905041,none,none,FALSE,iNaturalist research-grade observations,Koji Shiraiwa,Koji Shiraiwa,WGS84,Insecta,US,none,none,United States of America,Koji Shiraiwa,63905041,koji,Sat Oct 31 2020 06:54:59 GMT-0700 (PDT),"SW West Shore Dr, ガストン, OR, US",2981022755,Observations,https://www.inaturalist.org/observations/63905041,993219,63905041,iNaturalist,06:54:59-07:00,wild,139440350,"Pleocoma dubitabilis Davis, 1935",MALE,Adult,NA,This one was dead.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3124623465,"Pleocoma dubitabilis Davis, 1935",45.393196,-123.039654,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-11-07T12:47:37.640+00:00,2023-11-08T06:20:35.255+00:00,408,HUMAN_OBSERVATION,PRESENT,9585774,1,54,216,1470,5841,1073184,9585774,9585774,"Pleocoma dubitabilis Davis, 1935",Animalia,Arthropoda,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,Pleocoma,dubitabilis,SPECIES,ACCEPTED,NE,2021-05-21T15:32:57,35,NORTH_AMERICA,Oregon,2020,10,4,2020-10-04T09:12:25,2021-10-20T18:09:56.000+00:00,2023-11-08T06:20:35.255+00:00,https://www.inaturalist.org/observations/76239171,http://creativecommons.org/licenses/by-nc/4.0/legalcode,76239171,none,none,FALSE,iNaturalist research-grade observations,chrisdbrown,Connor E. J. Graham,WGS84,Insecta,US,none,none,United States of America,chrisdbrown,76239171,chrisdbrown,Sun Oct 04 2020 09:12:25 GMT-0700 (PDT),"SW Vista Hill Dr, Hillsboro, OR, US",3124623465,Observations,https://www.inaturalist.org/observations/76239171,993219,76239171,iNaturalist,09:12:25-07:00,wild,176555346,"Pleocoma dubitabilis Davis, 1935",MALE,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3466130799,"Pleocoma fimbriata LeConte, 1856",38.723269,-120.99477,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-11-07T12:47:37.640+00:00,2023-11-08T06:22:11.526+00:00,408,HUMAN_OBSERVATION,PRESENT,1073217,1,54,216,1470,5841,1073184,1073217,1073217,"Pleocoma fimbriata LeConte, 1856",Animalia,Arthropoda,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,Pleocoma,fimbriata,SPECIES,ACCEPTED,NE,2022-01-25T17:31:25,3679,NORTH_AMERICA,California,2020,11,14,2020-11-14T14:26:34,2022-01-28T00:12:01.000+00:00,2023-11-08T06:22:11.526+00:00,https://www.inaturalist.org/observations/105562639,http://creativecommons.org/licenses/by-nc/4.0/legalcode,105562639,none,none,FALSE,iNaturalist research-grade observations,hoffmank,hoffmank,WGS84,Insecta,US,none,none,United States of America,hoffmank,105562639,hoffmank,Sat Nov 14 2020 14:26:34 GMT-0800 (PST),"Rescue, CA, US",3466130799,Observations,https://www.inaturalist.org/observations/105562639,322905,105562639,iNaturalist,14:26:34Z,wild,233492409,"Pleocoma fimbriata LeConte, 1856",MALE,Adult,NA,"This beetle was found dead after a rainstorm, one of the first rains of the season. Once a year many of these fly around during a storm at night when it is dark. Then their bodies are found afterwards all around the yard by our house. They seem to have movement in their legs for a short time until dying fully days later in the same spot, usually on their back. This one was rolled over for the photo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2984406845,"Pleocoma fimbriata LeConte, 1856",39.263917,-121.026534,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-11-07T12:47:37.640+00:00,2023-11-08T06:48:52.042+00:00,408,HUMAN_OBSERVATION,PRESENT,1073217,1,54,216,1470,5841,1073184,1073217,1073217,"Pleocoma fimbriata LeConte, 1856",Animalia,Arthropoda,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,Pleocoma,fimbriata,SPECIES,ACCEPTED,NE,2020-11-10T15:42:19,8,NORTH_AMERICA,California,2020,11,9,2020-11-09T10:37:00,2020-11-10T23:06:51.000+00:00,2023-11-08T06:48:52.042+00:00,https://www.inaturalist.org/observations/64602498,http://creativecommons.org/licenses/by-nc/4.0/legalcode,64602498,none,none,FALSE,iNaturalist research-grade observations,Rick Wachs,Rick Wachs,WGS84,Insecta,US,none,none,United States of America,Rick Wachs,64602498,rickwalks,2020/11/09 10:37 AM PST,"Nevada City, CA 95959, USA",2984406845,Observations,https://www.inaturalist.org/observations/64602498,322905,64602498,iNaturalist,10:37:00-08:00,wild,141029853,"Pleocoma fimbriata LeConte, 1856",MALE,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2988271947,"Pleocoma fimbriata LeConte, 1856",38.745256,-120.746925,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-11-07T12:47:37.640+00:00,2023-11-08T05:37:29.424+00:00,408,HUMAN_OBSERVATION,PRESENT,1073217,1,54,216,1470,5841,1073184,1073217,1073217,"Pleocoma fimbriata LeConte, 1856",Animalia,Arthropoda,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,Pleocoma,fimbriata,SPECIES,ACCEPTED,NE,2020-11-14T13:05:07,5,NORTH_AMERICA,California,2020,11,13,2020-11-13T23:45:00,2020-11-23T07:41:18.000+00:00,2023-11-08T05:37:29.424+00:00,https://www.inaturalist.org/observations/64843736,http://creativecommons.org/licenses/by-nc/4.0/legalcode,64843736,none,none,FALSE,iNaturalist research-grade observations,William Smith,Gene St. Denis,WGS84,Insecta,US,none,none,United States of America,William Smith,64843736,smit16839,2020/11/13 11:45 PM PST,"El Dorado County, CA, USA",2988271947,Observations,https://www.inaturalist.org/observations/64843736,322905,64843736,iNaturalist,23:45:00-08:00,wild,141643852,"Pleocoma fimbriata LeConte, 1856",MALE,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3067986372,"Pleocoma fimbriata LeConte, 1856",38.438278,-120.700646,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-11-07T12:47:37.640+00:00,2023-11-08T06:13:42.220+00:00,408,HUMAN_OBSERVATION,PRESENT,1073217,1,54,216,1470,5841,1073184,1073217,1073217,"Pleocoma fimbriata LeConte, 1856",Animalia,Arthropoda,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,Pleocoma,fimbriata,SPECIES,ACCEPTED,NE,2020-11-15T03:28:08,526,NORTH_AMERICA,California,2020,11,14,2020-11-14T08:16:57,2021-03-21T02:36:17.000+00:00,2023-11-08T06:13:42.220+00:00,https://www.inaturalist.org/observations/64864556,http://creativecommons.org/licenses/by/4.0/legalcode,64864556,none,none,FALSE,iNaturalist research-grade observations,Ayana Stock-Shearer,Gene St. Denis,WGS84,Insecta,US,none,none,United States of America,Ayana Stock-Shearer,64864556,ayana_paige,2020-11-14 8:16:57 AM PST,"17491 Sutter Creek Rd, Sutter Creek, CA 95685, USA",3067986372,Observations,https://www.inaturalist.org/observations/64864556,322905,64864556,iNaturalist,08:16:57-10:00,wild,141763227,"Pleocoma fimbriata LeConte, 1856",MALE,Adult,NA,NA,"This is definitely not Pleocoma dubitabilis , which is a couple hundred miles north in Oregon . Cheers ! Gene St. Denis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
